Query.Mass,Matched.Compound,Matched.Form,Mass.Diff
249.037397270353,C00117,M+H2O+H[1+],0.000320803582980034
249.037397270353,C00199,M+H2O+H[1+],0.000320803582980034
249.037397270353,C00231,M+H2O+H[1+],0.000320803582980034
249.037397270353,C00345,M-CO+H[1+],0.000520803582986673
249.037397270353,C00620,M+H2O+H[1+],0.000320803582980034
249.037397270353,C01019,M+HCOOK[1+],0.000320803583008455
249.037397270353,C01179,M+HCOONa[1+],0.000420803583011775
249.037397270353,C16361,M+K[1+],0.000679196416996319
249.037397270353,C05350,M+HCOONa[1+],0.000420803583011775
249.037397270353,C02076,M+K[1+],0.000620803582989993
429.336721350445,C22112,M+H[1+],0.000444883674958874
303.231719210852,C06428,M+H[1+],0.000157255917997645
303.231719210852,C01176,M-CO+H[1+],5.72559179659038e-05
303.231719210852,C02140,M-CO2+H[1+],0.000157255917997645
303.231719210852,C03205,M-CO+H[1+],5.72559179659038e-05
303.231719210852,C05478,M-HCOOH+H[1+],0.000257255917972543
303.231719210852,C05487,M-HCOOH+H[1+],0.000257255917972543
303.231719210852,C05488,M-CO2+H[1+],0.000157255917997645
303.231719210852,C05497,M-CO2+H[1+],0.000157255917997645
303.231719210852,C05498,M-CO+H[1+],5.72559179659038e-05
303.231719210852,C04742,M-H2O+H[1+],5.72559179659038e-05
303.231719210852,C04805,M-H2O+H[1+],5.72559179659038e-05
303.231719210852,C14748,M-H2O+H[1+],5.72559179659038e-05
303.231719210852,C14749,M-H2O+H[1+],5.72559179659038e-05
303.231719210852,C14768,M-H2O+H[1+],5.72559179659038e-05
303.231719210852,C14769,M-H2O+H[1+],5.72559179659038e-05
303.231719210852,C14770,M-H2O+H[1+],5.72559179659038e-05
303.231719210852,C14771,M-H2O+H[1+],5.72559179659038e-05
303.231719210852,C14772,M-H4O2+H[1+],5.72559179659038e-05
303.231719210852,C14773,M-H4O2+H[1+],5.72559179659038e-05
303.231719210852,C14774,M-H4O2+H[1+],5.72559179659038e-05
303.231719210852,C14775,M-H4O2+H[1+],5.72559179659038e-05
303.231719210852,C14777,M-H2O+H[1+],5.72559179659038e-05
303.231719210852,C14778,M-H2O+H[1+],5.72559179659038e-05
303.231719210852,C00376,M+H2O+H[1+],0.000157255917997645
303.231719210852,C02110,M+H2O+H[1+],0.000157255917997645
303.231719210852,C16681,M+H2O+H[1+],0.000157255917997645
303.231719210852,C21797,M+H2O+H[1+],0.000157255917997645
288.208797590287,C00535,M[1+],0.000102409713008456
288.208797590287,C00674,M[1+],0.000102409713008456
288.208797590287,C01227,M[1+],0.000102409713008456
288.208797590287,C03772,M[1+],0.000102409713008456
247.149384844612,C19490,M-CO2+H[1+],0.00120837784200489
247.149384844612,C19607,M-CO2+H[1+],0.00120837784200489
172.134041558012,C03793,M-NH3+H[1+],0.000765091241987648
373.142386828203,C05141,M+HCOOK[1+],0.0013103614329566
373.142386828203,C05301,M+HCOOK[1+],0.0013103614329566
275.075578254883,C05512,M+Na[1+],0.000401788112981194
275.075578254883,C05933,M+HCOOK[1+],0.000401788112981194
287.163648822109,C05298,M+H[1+],0.000527644661019622
287.163648822109,C05300,M+H[1+],0.000527644661019622
353.156126404994,C01674,M-C3H4O2+H[1+],0.000649938223943991
477.284415868438,C00695,M+HCOONa[1+],0.0021394016679892
387.362159489609,C00187,M+H[1+],1.69771610103453e-05
387.362159489609,C01189,M+H[1+],1.69771610103453e-05
387.362159489609,C03845,M+H[1+],1.69771610103453e-05
387.362159489609,C05452,M-H2O+H[1+],8.30228389645526e-05
439.316413086123,C01673,M+Na[1+],0.0018633806470234
439.316413086123,C07712,M+Na[1+],0.0018633806470234
439.316413086123,C17331,M+Na[1+],0.0018633806470234
439.316413086123,C17332,M+Na[1+],0.0018633806470234
439.316413086123,C17333,M+Na[1+],0.0018633806470234
439.316413086123,C17336,M+Na[1+],0.0018633806470234
439.316413086123,C17339,M+Na[1+],0.0018633806470234
245.190180562505,C00951,M-CO+H[1+],0.000304095735003784
245.190180562505,C05141,M-CO2+H[1+],0.000204095734972043
245.190180562505,C05301,M-CO2+H[1+],0.000204095734972043
245.190180562505,C16677,M-C3H4O2+H[1+],0.000204095734972043
245.190180562505,C16679,M-C3H4O2+H[1+],0.000204095734972043
245.190180562505,C16680,M-C3H4O2+H[1+],0.000204095734972043
248.085266816784,C16635,M(S34)+H[1+],0.000990350014006935
248.085266816784,C16635,M(Cl37)+H[1+],0.000409649985982696
214.106333710447,C16586,M+H2O+H[1+],0.00104275632301665
197.154268641621,C02528,M+2H[2+],0.000642174850980837
285.136637807188,C01516,M[1+],0.000137807187968519
211.108918533102,C01571,M+K[1+],0.000157933667992438
171.076999942029,C00214,M-C3H4O2+H[1+],0.000523475258972894
171.076999942029,C05842,M+H2O+H[1+],0.000523475258972894
171.076999942029,C05843,M+H2O+H[1+],0.000523475258972894
184.107947602425,C00881,M-CO2+H[1+],0.000128864344986823
321.242212973712,C04742,M+H[1+],0.000163493057982578
321.242212973712,C04805,M+H[1+],0.000163493057982578
321.242212973712,C14748,M+H[1+],0.000163493057982578
321.242212973712,C14749,M+H[1+],0.000163493057982578
321.242212973712,C14768,M+H[1+],0.000163493057982578
321.242212973712,C14769,M+H[1+],0.000163493057982578
321.242212973712,C14770,M+H[1+],0.000163493057982578
321.242212973712,C14771,M+H[1+],0.000163493057982578
321.242212973712,C14777,M+H[1+],0.000163493057982578
321.242212973712,C14778,M+H[1+],0.000163493057982578
321.242212973712,C05471,M-CO2+H[1+],0.000263493058014319
321.242212973712,C05478,M-CO+H[1+],0.000163493057982578
321.242212973712,C05487,M-CO+H[1+],0.000163493057982578
321.242212973712,C05489,M-CO2+H[1+],0.000263493058014319
321.242212973712,C14772,M-H2O+H[1+],0.000163493057982578
321.242212973712,C14773,M-H2O+H[1+],0.000163493057982578
321.242212973712,C14774,M-H2O+H[1+],0.000163493057982578
321.242212973712,C14775,M-H2O+H[1+],0.000163493057982578
321.242212973712,C06428,M+H2O+H[1+],0.000263493058014319
95.0161142006445,C05823,M-CO+H[1+],3.77338745067846e-05
479.348371635244,C11455,M+HCOONa[1+],0.00120483152596762
479.348371635244,C11508,M+HCOONa[1+],0.00120483152596762
479.348371635244,C15783,M+HCOONa[1+],0.00120483152596762
214.05944083397,C00327,M+K[1+],0.000964367199998151
136.040350459453,C00049,M(S34)+H[1+],0.000226007316996402
136.040350459453,C00402,M(S34)+H[1+],0.000226007316996402
186.092256315,C00788,M(S34)+H[1+],0.000320151770011989
186.092256315,C05589,M(S34)+H[1+],0.000320151770011989
365.097379218448,C22441,M+H2O+H[1+],0.000402751677995639
158.081632702785,C00437,M-NH3+H[1+],0.000456236014969136
196.048871185398,C00388,M+HCOOK[1+],0.000694718628011515
196.048020661989,C00388,M+HCOOK[1+],0.000155804781002189
162.091841941129,C05588,M-H4O2+H[1+],0.00056547435897869
162.091841941129,C05660,M-CO2+H[1+],0.000465474358975371
139.075986752757,C05582,M-CO2+H[1+],0.000610285986994086
139.075986752757,C05583,M-CO2+H[1+],0.000610285986994086
139.075986752757,C05594,M-HCOOH+H[1+],0.000510285986990766
139.075986752757,C00601,M+H2O+H[1+],0.000610285986965664
139.075986752757,C00588,M-HCOOH+H[1+],0.000210285986980807
319.223414966094,C14825,M+Na[1+],0.000961500675941807
319.223414966094,C14826,M+Na[1+],0.000961500675941807
349.237259503659,C05478,M+H[1+],0.000116963110997403
349.237259503659,C05487,M+H[1+],0.000116963110997403
349.237259503659,C01176,M+H2O+H[1+],0.000116963110997403
349.237259503659,C03205,M+H2O+H[1+],0.000116963110997403
349.237259503659,C05498,M+H2O+H[1+],0.000116963110997403
423.362693299785,C05444,M(S34)+H[1+],0.000683166984970285
423.362693299785,C05444,M(Cl37)+H[1+],0.00208316698501676
423.362693299785,C05454,M(S34)+H[1+],0.000683166984970285
423.362693299785,C05454,M(Cl37)+H[1+],0.00208316698501676
423.362693299785,C02059,M-CO+H[1+],0.000616833014987606
423.362693299785,C05849,M-CO2+H[1+],0.000516833015012708
249.258008181519,C01530,M-H4O2+H[1+],0.00043171474897008
249.258008181519,C03852,M-CO2+H[1+],0.00033171474896676
371.366893115753,C05103,M-CO+H[1+],0.000283351017003497
371.366893115753,C15777,M-CO+H[1+],0.000283351017003497
371.366893115753,C15781,M-CO+H[1+],0.000283351017003497
143.070955686972,C00114,M+K[1+],0.000679220202016495
147.113248277109,C00047,M+H[1+],0.00047181033897914
147.113248277109,C00437,M-CO+H[1+],0.000571810338982459
104.070897499726,C01205,M+H[1+],0.000321032956009049
104.070897499726,C00334,M+H[1+],0.000321032956009049
104.070897499726,C01026,M+H[1+],0.000321032956009049
104.070897499726,C02356,M+H[1+],0.000321032956009049
104.070897499726,C03284,M+H[1+],0.000321032956009049
104.070897499726,C00025,M-CO2+H[1+],0.000221032956005729
104.070897499726,C00430,M-CO+H[1+],0.000421032956012368
104.070897499726,C01110,M-CO+H[1+],0.000421032956012368
104.070897499726,C01157,M-CO+H[1+],0.000421032956012368
104.070897499726,C01165,M-CO+H[1+],0.000421032956012368
104.070897499726,C05147,M-CO+H[1+],0.000421032956012368
104.070897499726,C05938,M-CO2+H[1+],0.000221032956005729
104.070897499726,C00217,M-CO2+H[1+],0.000221032956005729
104.070897499726,C03440,M-CO+H[1+],0.000421032956012368
204.124101133828,C00315,M+NaCl[1+],0.000324667057981287
183.077472062179,C06423,M+K[1+],0.000304404591020102
218.149902020924,C05341,M+H[1+],2.55541540070681e-05
321.241988509951,C04742,M+H[1+],0.000387956818997282
321.241988509951,C04805,M+H[1+],0.000387956818997282
321.241988509951,C14748,M+H[1+],0.000387956818997282
321.241988509951,C14749,M+H[1+],0.000387956818997282
321.241988509951,C14768,M+H[1+],0.000387956818997282
321.241988509951,C14769,M+H[1+],0.000387956818997282
321.241988509951,C14770,M+H[1+],0.000387956818997282
321.241988509951,C14771,M+H[1+],0.000387956818997282
321.241988509951,C14777,M+H[1+],0.000387956818997282
321.241988509951,C14778,M+H[1+],0.000387956818997282
321.241988509951,C05471,M-CO2+H[1+],0.000487956819029023
321.241988509951,C05478,M-CO+H[1+],0.000387956818997282
321.241988509951,C05487,M-CO+H[1+],0.000387956818997282
321.241988509951,C05489,M-CO2+H[1+],0.000487956819029023
321.241988509951,C14772,M-H2O+H[1+],0.000387956818997282
321.241988509951,C14773,M-H2O+H[1+],0.000387956818997282
321.241988509951,C14774,M-H2O+H[1+],0.000387956818997282
321.241988509951,C14775,M-H2O+H[1+],0.000387956818997282
321.241988509951,C06428,M+H2O+H[1+],0.000487956819029023
321.083859238047,C16339,M(C13)+3H[3+],0.00121722872302144
293.138237081416,C00486,M+2H[2+],0.000789385354039496
182.093054424126,C00881,M-HCOOH+H[1+],0.000577957356000525
175.119208122872,C00062,M+H[1+],0.000231656101988165
175.119208122872,C00792,M+H[1+],0.000231656101988165
236.055767033689,C05648,M-NH3+H[1+],0.000390566918980539
381.185629983984,C01674,M-CO2+H[1+],0.001146482786055
97.0399605990823,C00429,M-H2O+H[1+],0.000384132312305496
97.0399605990823,C02642,M-H4O2+H[1+],0.000384132312291285
97.0399605990823,C00152,M-H4O2+H[1+],0.000384132312291285
218.113141373023,C21016,M-C3H4O2+H[1+],0.000435093747029214
283.170222279531,C05285,M-H2O+H[1+],0.00104581276099225
283.170222279531,C05297,M-H2O+H[1+],0.00104581276099225
283.170222279531,C05299,M-H2O+H[1+],0.00104581276099225
357.263064249767,C14772,M+H2O+H[1+],0.000512217003006299
357.263064249767,C14773,M+H2O+H[1+],0.000512217003006299
357.263064249767,C14774,M+H2O+H[1+],0.000512217003006299
357.263064249767,C14775,M+H2O+H[1+],0.000512217003006299
301.215828861991,C00777,M+H[1+],0.00034760477905138
301.215828861991,C15493,M+H[1+],0.00034760477905138
301.215828861991,C02140,M-HCOOH+H[1+],0.000447604779026278
301.215828861991,C05488,M-HCOOH+H[1+],0.000447604779026278
301.215828861991,C05490,M-CO2+H[1+],0.000447604779026278
301.215828861991,C05497,M-HCOOH+H[1+],0.000447604779026278
301.215828861991,C00909,M-H2O+H[1+],0.000347604778994537
301.215828861991,C02165,M-H4O2+H[1+],0.000347604778994537
301.215828861991,C05356,M-H4O2+H[1+],0.000347604778994537
301.215828861991,C05965,M-H4O2+H[1+],0.000347604778994537
301.215828861991,C05966,M-H4O2+H[1+],0.000347604778994537
301.215828861991,C14781,M-H4O2+H[1+],0.000347604778994537
301.215828861991,C14807,M-H2O+H[1+],0.000347604778994537
301.215828861991,C14808,M-H4O2+H[1+],0.000347604778994537
301.215828861991,C14810,M-H4O2+H[1+],0.000347604778994537
301.215828861991,C14812,M-H4O2+H[1+],0.000347604778994537
301.215828861991,C14813,M-H4O2+H[1+],0.000347604778994537
439.243840511063,C01246,M-CO+H[1+],0.00160531370698891
295.226578387264,C16300,M+H2O+H[1+],0.000198079506048998
290.133238960234,C21016,M+H[1+],0.00143750653603547
106.050095833261,C00065,M+H[1+],0.000219366491009509
106.050095833261,C00740,M+H[1+],0.000219366491009509
106.050095833261,C00049,M-CO+H[1+],0.000319366491012829
106.050095833261,C00402,M-CO+H[1+],0.000319366491012829
106.050095833261,C02218,M+H2O+H[1+],0.000219366491009509
231.095826217846,C16741,M+HCOONa[1+],0.000749751075971972
613.300675051563,C05791,M+Na[1+],0.000998584793023838
227.066931425469,C00475,M-NH3+H[1+],0.000654958698987684
227.066931425469,C00299,M-H2O+H[1+],0.000754958698991004
227.066931425469,C02067,M-H2O+H[1+],0.000754958698991004
325.15462642042,C00280,M+K[1+],0.00145004635004398
300.289757946719,C00319,M+H[1+],8.14799490171936e-05
300.289757946719,C02934,M+H[1+],8.14799490171936e-05
300.289757946719,C12144,M-H2O+H[1+],8.14799490171936e-05
347.2943344595,C02528,M-HCOOH+H[1+],0.000242007270003342
277.289124874488,C06425,M-H4O2+H[1+],0.000248407718004273
315.231018344531,C00410,M+H[1+],0.000858122239037584
315.231018344531,C03852,M+Na[1+],0.0015418777609284
315.231018344531,C05138,M-H2O+H[1+],0.000758122239005843
315.231018344531,C05476,M-H4O2+H[1+],0.000758122239005843
315.231018344531,C05485,M-H2O+H[1+],0.000758122239005843
315.231018344531,C18038,M-H2O+H[1+],0.000758122239005843
315.231018344531,C18040,M-H2O+H[1+],0.000758122239005843
315.231018344531,C22831,M-H2O+H[1+],0.000758122239005843
117.054956012129,C00141,M+H[1+],0.00037954535899587
117.054956012129,C00279,M-HCOOK+H[1+],0.00037954535899587
117.054956012129,C01801,M-H2O+H[1+],0.000379545359010081
117.054956012129,C00379,M-H4O2+H[1+],0.00037954535899587
117.054956012129,C00532,M-H4O2+H[1+],0.00037954535899587
117.054956012129,C00322,M-CO2+H[1+],0.00027954535899255
256.082545702152,C05841,M[1+],0.000445702151978367
215.128375587244,C00670,M-CO2+H[1+],0.000299120474011261
229.081642197573,C00526,M+H[1+],0.000234269197022741
297.242376079435,C14825,M+H[1+],3.87334978313447e-07
297.242376079435,C14826,M+H[1+],3.87334978313447e-07
297.242376079435,C06426,M+H2O+H[1+],0.000100387335010055
297.242376079435,C06427,M+H2O+H[1+],0.000100387335010055
337.236916784157,C02165,M+H[1+],0.000459682612984125
337.236916784157,C05356,M+H[1+],0.000459682612984125
337.236916784157,C05965,M+H[1+],0.000459682612984125
337.236916784157,C05966,M+H[1+],0.000459682612984125
337.236916784157,C14781,M+H[1+],0.000459682612984125
337.236916784157,C14808,M+H[1+],0.000459682612984125
337.236916784157,C14810,M+H[1+],0.000459682612984125
337.236916784157,C14812,M+H[1+],0.000459682612984125
337.236916784157,C14813,M+H[1+],0.000459682612984125
337.236916784157,C05471,M-CO+H[1+],0.000359682613009227
337.236916784157,C05489,M-CO+H[1+],0.000359682613009227
337.236916784157,C00639,M-H2O+H[1+],0.000359682612952383
337.236916784157,C00909,M+H2O+H[1+],0.000459682612984125
337.236916784157,C14782,M-H2O+H[1+],0.000359682612952383
337.236916784157,C14807,M+H2O+H[1+],0.000459682612984125
337.236916784157,C14814,M-H2O+H[1+],0.000359682612952383
350.244465379907,C05476,M[1+],0.00123462009298692
183.092389517428,C05636,M(S34)+H[1+],0.000586949342022081
183.092389517428,C05638,M(S34)+H[1+],0.000586949342022081
183.092389517428,C00978,M-H4O2+H[1+],0.000813050657967551
237.124255880888,C00978,M+H2O+H[1+],0.000879414117974875
237.124255880888,C05642,M-CO+H[1+],0.000979414118006616
147.113118203368,C00047,M+H[1+],0.000341736597988529
147.113118203368,C00437,M-CO+H[1+],0.000441736597991849
331.16644146879,C03263,M+2H[2+],0.0012150020199897
331.16644146879,C05768,M+2H[2+],0.0012150020199897
219.065613839922,C00398,M+NaCl[1+],0.000262626847984393
283.263033867188,C00712,M+H[1+],0.000142599581977265
283.263033867188,C00319,M-NH3+H[1+],0.000142599581977265
283.263033867188,C02934,M-NH3+H[1+],0.000142599581977265
139.075886064225,C05581,M-CO+H[1+],0.000609597454996447
139.075886064225,C05582,M-CO2+H[1+],0.000509597454993127
139.075886064225,C05583,M-CO2+H[1+],0.000509597454993127
139.075886064225,C05594,M-HCOOH+H[1+],0.000409597454989807
139.075886064225,C00601,M+H2O+H[1+],0.000509597454964705
139.075886064225,C00588,M-HCOOH+H[1+],0.000109597454979848
290.088360267795,C03410,M-H4O2+H[1+],0.00138380102498559
391.115467514598,C04079,M+HCOONa[1+],0.000891047828019964
90.0916771351997,C00719,M-CO+H[1+],0.000400668429719531
90.0916771351997,C00183,M-CO+H[1+],0.000400668429719531
170.081634027634,C00547,M+H[1+],0.000457560863992512
170.081634027634,C00314,M+H[1+],0.000457560863992512
170.081634027634,C00355,M-CO+H[1+],0.000557560863995832
269.088954741352,C00294,M+H[1+],0.000878274581964433
356.124326505794,D00195,M+K[1+],0.00114996097602216
399.362112603428,C05103,M+H[1+],6.38633420066981e-05
399.362112603428,C15777,M+H[1+],6.38633420066981e-05
399.362112603428,C15781,M+H[1+],6.38633420066981e-05
399.362112603428,C15808,M-CO2+H[1+],6.38633420066981e-05
390.189088358241,C00143,M-HCOONa+H[1+],0.00178810852901279
251.077221051358,C00212,M-NH3+H[1+],0.000355415411974036
251.077221051358,C00330,M-NH3+H[1+],0.000355415411974036
251.077221051358,C00294,M-H2O+H[1+],0.000255415411999138
251.077221051358,C20934,M-H2O+H[1+],0.00114458458799049
477.193985759605,C16577,M(C13)+H[1+],0.000890707164955984
511.235381400274,C00500,M-C3H4O2+H[1+],0.00140493350397719
305.247454914762,C00219,M+H[1+],2.15520080359966e-05
305.247454914762,C05138,M-CO+H[1+],7.84479919957448e-05
305.247454914762,C05476,M-HCOOH+H[1+],0.000121552008010894
305.247454914762,C05478,M-CO2+H[1+],0.000121552008010894
305.247454914762,C05485,M-CO+H[1+],7.84479919957448e-05
305.247454914762,C05487,M-CO2+H[1+],0.000121552008010894
305.247454914762,C18038,M-CO+H[1+],7.84479919957448e-05
305.247454914762,C18040,M-CO+H[1+],7.84479919957448e-05
305.247454914762,C00473,M+H2O+H[1+],0.000121552008010894
305.247454914762,C00899,M+H2O+H[1+],0.000121552008010894
305.247454914762,C16682,M+H2O+H[1+],0.000121552008010894
305.247454914762,C22831,M-CO+H[1+],7.84479919957448e-05
391.284376384654,C00695,M-H2O+H[1+],9.9917884028855e-05
189.135080154045,C01259,M-NH3+H[1+],0.000896312725018333
169.097487790405,C00534,M+H[1+],0.000311323635003191
241.130060443047,C00884,M+H[1+],0.000583976276999465
241.130060443047,C01262,M+H[1+],0.000583976276999465
164.071090854502,C00956,M(S34)+H[1+],0.00078561226803231
164.071090854502,C05636,M-NH3+H[1+],0.000414387731979105
164.071090854502,C05638,M-NH3+H[1+],0.000414387731979105
164.071090854502,C00082,M-H2O+H[1+],0.000514387731982424
164.071090854502,C01252,M-CO2+H[1+],0.000414387731979105
164.071090854502,C05635,M-CO+H[1+],0.000614387731985744
164.071090854502,C00018,M-HCOOK+H[1+],0.000514387731982424
164.071090854502,C14801,M-CO2+H[1+],0.000414387731979105
164.071090854502,C16591,M-HCOOH+H[1+],0.000414387731979105
164.071090854502,C16596,M-CO+H[1+],0.000614387731985744
201.087239931837,C00299,M-CO2+H[1+],0.000263465066979052
201.087239931837,C00526,M-CO+H[1+],0.000363465066982371
201.087239931837,C02067,M-CO2+H[1+],0.000263465066979052
168.088676629883,C00268,M-C3H4O2+H[1+],0.000700163113009467
168.088676629883,C02953,M-C3H4O2+H[1+],0.000700163113009467
168.088676629883,C04244,M-C3H4O2+H[1+],0.000700163113009467
168.088676629883,C20239,M-CO2+H[1+],0.000700163112981045
168.088676629883,C21640,M-C3H4O2+H[1+],0.000700163113009467
113.059932580114,C00408,M-NH3+H[1+],0.000156113343990683
113.059932580114,C05936,M-NH3+H[1+],0.000156113343990683
113.059932580114,C00233,M-H2O+H[1+],0.000256113344008213
113.059932580114,C00671,M-H2O+H[1+],0.000256113344008213
113.059932580114,C05594,M-C3H4O2+H[1+],0.000156113344004893
113.059932580114,C00588,M-C3H4O2+H[1+],0.000143886656005066
113.059932580114,C00418,M-H4O2+H[1+],0.000256113343994002
290.064634716668,C00559,M+K[1+],5.8249898017948e-05
185.081799913536,C00794,M(S34)+H[1+],0.000276553234016319
185.081799913536,C01697,M(S34)+H[1+],0.000276553234016319
185.081799913536,C05594,M+H[1+],0.000923446765995095
185.081799913536,C00588,M+H[1+],0.000623446765985136
185.081799913536,C01181,M+K[1+],0.000923446765995095
185.081799913536,C05581,M+H2O+H[1+],0.000923446765995095
185.081799913536,C01996,M+K[1+],0.000923446765995095
170.092556441689,C01152,M+H[1+],0.000179974918978587
231.159416957369,C00921,M-HCOOK+H[1+],0.000740490598957422
222.097908815462,C01132,M+H[1+],0.000732348691997231
222.097908815462,C00140,M+H[1+],0.000732348691997231
222.097908815462,C00645,M+H[1+],0.000732348691997231
222.097908815462,C00212,M-HCOOH+H[1+],0.000767651307967299
222.097908815462,C00330,M-HCOOH+H[1+],0.000767651307967299
222.097908815462,C00268,M-H2O+H[1+],0.000567651307989081
222.097908815462,C02953,M-H2O+H[1+],0.000567651307989081
222.097908815462,C04244,M-H2O+H[1+],0.000567651307989081
222.097908815462,C15522,M-H4O2+H[1+],0.000567651307989081
222.097908815462,C21640,M-H2O+H[1+],0.000567651307989081
592.31905331664,C05791,M(C13)+H[1+],0.00202315013007137
264.098733517207,C16635,M+H2O+H[1+],0.000342949562991635
357.263564502059,C14772,M+H2O+H[1+],1.19647110068399e-05
357.263564502059,C14773,M+H2O+H[1+],1.19647110068399e-05
357.263564502059,C14774,M+H2O+H[1+],1.19647110068399e-05
357.263564502059,C14775,M+H2O+H[1+],1.19647110068399e-05
469.363700614325,C01789,M+HCOONa[1+],0.00147585244496895
469.363700614325,C21106,M+HCOONa[1+],0.00147585244496895
315.231432054119,C00410,M+H[1+],0.000444412651006587
315.231432054119,C05138,M-H2O+H[1+],0.000344412650974846
315.231432054119,C05476,M-H4O2+H[1+],0.000344412650974846
315.231432054119,C05485,M-H2O+H[1+],0.000344412650974846
315.231432054119,C18038,M-H2O+H[1+],0.000344412650974846
315.231432054119,C18040,M-H2O+H[1+],0.000344412650974846
315.231432054119,C22831,M-H2O+H[1+],0.000344412650974846
186.076393314707,C01132,M-H4O2+H[1+],0.000416847936975273
186.076393314707,C00140,M-H4O2+H[1+],0.000416847936975273
186.076393314707,C00645,M-H4O2+H[1+],0.000416847936975273
186.076393314707,C00250,M+H2O+H[1+],0.000316847936971953
132.04820267201,C00073,M-H2O+H[1+],0.000526205240021227
247.133028859102,C00921,M-HCOONa+H[1+],0.000452392331965257
265.216287056941,C02165,M-C3H4O2+H[1+],1.0590170973046e-05
265.216287056941,C05356,M-C3H4O2+H[1+],1.0590170973046e-05
265.216287056941,C05965,M-C3H4O2+H[1+],1.0590170973046e-05
265.216287056941,C05966,M-C3H4O2+H[1+],1.0590170973046e-05
265.216287056941,C14781,M-C3H4O2+H[1+],1.0590170973046e-05
265.216287056941,C14808,M-C3H4O2+H[1+],1.0590170973046e-05
265.216287056941,C14810,M-C3H4O2+H[1+],1.0590170973046e-05
265.216287056941,C14812,M-C3H4O2+H[1+],1.0590170973046e-05
265.216287056941,C14813,M-C3H4O2+H[1+],1.0590170973046e-05
293.185595050127,C00255,M-HCOOK+H[1+],0.00131858335697643
374.218531172109,C00143,M-HCOOK+H[1+],0.0015547053390037
244.093180040547,C00475,M+H[1+],0.000403573776992516
116.071153982724,C00077,M-NH3+H[1+],0.000477515954003138
116.071153982724,C00148,M+H[1+],0.000577515954006458
116.071153982724,C00763,M+H[1+],0.000577515954006458
116.071153982724,C00515,M-NH3+H[1+],0.000477515954003138
116.071153982724,C00956,M-HCOOH+H[1+],0.000477515954003138
195.061686914685,C00438,M+H2O+H[1+],0.000510447914990664
344.234270948438,C06124,M-H4O2+H[1+],0.000605518332008614
174.113366863087,C00864,M-HCOOH+H[1+],0.000790396317000841
168.102513741098,C05587,M+H[1+],0.000637274327971227
168.102513741098,C16586,M-CO+H[1+],0.000737274328002968
218.138481175493,C16565,M+NaCl[1+],0.00089529127697574
169.049645794453,C00544,M+H[1+],6.93276829792921e-05
169.049645794453,C01161,M+H[1+],6.93276829792921e-05
169.049645794453,C05577,M+H[1+],6.93276829792921e-05
277.139149396563,C00449,M+H[1+],0.000227070206960889
150.058798127141,C00073,M+H[1+],0.000521660370992549
105.05508088529,C06001,M+H[1+],0.000504418519994942
105.05508088529,C05984,M+H[1+],0.000504418519994942
105.05508088529,C01089,M+H[1+],0.000504418519994942
105.05508088529,C00121,M-HCOOH+H[1+],0.000404418520020045
105.05508088529,C00181,M-HCOOH+H[1+],0.000404418520020045
105.05508088529,C00259,M-HCOOH+H[1+],0.000404418520020045
105.05508088529,C00309,M-HCOOH+H[1+],0.000404418520020045
105.05508088529,C00310,M-HCOOH+H[1+],0.000404418520020045
105.05508088529,C00312,M-HCOOH+H[1+],0.000404418520020045
105.05508088529,C02266,M-CO2+H[1+],0.000404418519991623
105.05508088529,C02630,M-CO2+H[1+],0.000404418519991623
217.15923070446,C05141,M-C3H4O2+H[1+],0.000554237689954107
217.15923070446,C05301,M-C3H4O2+H[1+],0.000554237689954107
395.268116255074,C11131,M-HCOOK+H[1+],0.00183978830398246
325.234826044609,C00249,M+HCOONa[1+],5.04221609958222e-05
431.275119874531,C00695,M+Na[1+],0.00175659223896218
237.08620023793,C02700,M+H[1+],0.000776228840010162
237.08620023793,C00835,M[1+],2.37930009916454e-07
237.08620023793,C03684,M[1+],2.37930009916454e-07
169.076799407273,C00078,M-H4O2+H[1+],0.000822940502985148
147.076877642777,C00064,M+H[1+],0.000501176006991955
147.076877642777,C21029,M+H[1+],0.000501176006991955
147.076877642777,C00819,M+H[1+],0.000501176006991955
147.076877642777,C21028,M+H2O+H[1+],0.000401176006960213
147.076877642777,C00439,M-CO+H[1+],0.000501176006991955
140.034580749025,C03680,M-NH3+H[1+],0.000304282254973032
140.034580749025,C01042,M-H4O2+H[1+],0.000404282254976351
140.034580749025,C02220,M-H2O+H[1+],0.000404282255004773
140.034580749025,C03722,M-CO+H[1+],0.000404282255004773
140.034580749025,C04409,M-HCOOH+H[1+],0.000304282255001453
324.093374310157,C03150,M+HCOONa[1+],0.000597843387026842
387.204960634465,C06429,M+NaCl[1+],0.00111583230500401
276.107157942754,C05341,M+NaCl[1+],0.00131852401602828
341.209188101062,C00249,M+HCOOK[1+],0.000411634291992868
341.209188101062,C00909,M+Na[1+],0.000411634291992868
341.209188101062,C14807,M+Na[1+],0.000411634291992868
198.076796067593,C00355,M+H[1+],0.000719600822975508
178.086603948156,C00637,M+H2O+H[1+],0.000327481385994588
178.086603948156,C05660,M-CO+H[1+],0.000427481385997908
178.086603948156,C16586,M-H2O+H[1+],0.000427481386026329
290.13459889957,C21016,M+H[1+],7.75672000372651e-05
255.06354776376,C05844,M+H[1+],0.00102870301000735
